Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72;Column73;Column74;Column75;Column76;Column77;Column78;Column79;Column80;Column81;Column82;Column83;Column84;Column85;Column86;Column87;Column88;Column89;Column90;Column91;Column92;Column93;Column94;Column95;Column96;Column97;Column98;Column99;Column100;Column101;Column102;Column103;Column104;Column105;Column106;Column107;Column108;Column109;Column110;Column111;Column112;Column113;Column114;Column115;Column116;Column117;Column118;Column119;Column120;Column121;Column122;Column123;Column124;Column125;Column126;Column127;Column128;Column129;Column130;Column131;Column132;Column133;Column134;Column135;Column136;Column137;Column138;Column139;Column140;Column141
1;-74216;-26187;-31946;-42123;-42059;-33851;-21481;-17399;-11937;-46821;-49339;-33792;-35134;-37332;-39186;-30099;-44187;-55683;-45909;-41512;-50265;-42926;-46062;-49334;-44409;-46854;-36419;-31585;-42773;-50347;-49027;-61048;-51443;-47286;-50424;-42813;-42673;-4692;-5408;-49018;-30831;-33393;-34389;-32327;-32429;-14037;-70176;-58003;11862;27286;34134;-15305;77708;95203;34132;53424;71236;-27929;93253;-35208;96901;94486;17013;15938;19407;21154;85325;25198;37297;41703;42208;44378;60001;55627;52671;49172;65208;73633;62079;56716;50766;56485;60973;55705;52171;45396;49414;56245;49356;4678;47717;4112;40714;43206;44701;41997;40667;55442;75196;82449;11312;13086;14798;17749;21113;22114;21321;21428;17533;1431;12832;11441;73319;19757;30904;-10496;-24364;-26182;-17378;-13062;-22748;-1574;-1503;-1488;-11304;-42162;-76144;-11455;29812;23678;12071;19679;15189;9345;35518;-2678;-95013;-15309;-86614;-66905
1;-26833;-38738;-3897;-37681;-33228;-25856;-16392;-11767;-76793;-31269;-21489;-12732;-59796;-27194;-23859;-34997;-22553;-25228;1145;1053;40022;-2016;-15003;-10126;-15389;-4097;-3569;-15224;-16321;-19419;-36428;-32636;-1696;-12487;-86221;-21232;-26825;-12316;-10025;-70299;-60084;92263;-17867;-50448;10617;27708;21626;2582;12465;66968;12353;19473;375;3713;45763;23475;-94035;21794;44686;35943;21644;33987;42215;25361;31613;28048;30392;32202;21547;15118;2235;48292;57611;42425;23371;39107;4378;39525;61472;49674;50588;63624;53528;23003;40059;70893;70317;4008;37579;36344;43758;5961;47207;52099;79161;10526;10534;13794;1693;2;2077;19872;19457;18157;15168;13632;10763;84462;67571;42303;-69801;-35829;-41302;-52094;-30259;-27154;-56991;-54836;-62272;-47108;-4248;-37847;-35711;-41235;-54038;-5775;-25271;40415;44419;11972;15517;12247;83419;-20866;-13016;-17765;-15639;-10156;-95056;-189
1;-98965;-24644;-3254;-43331;-4229;-35228;-22769;-15585;-13159;-5229;-19522;-20399;-28491;-30662;-13423;-22938;-24861;-28049;-28919;-23814;-33393;-3364;-34502;-4184;-39966;-50465;-36499;-42656;-46468;-52668;-54365;-53079;-69797;-77797;-85448;-82684;-74522;-72811;-71788;-64148;-62349;-44815;-33024;-33893;-14727;-12643;-13254;-20311;-47855;-82868;-63004;39919;11051;29837;6014;45724;2816;70964;-57154;74077;15382;1394;18405;19955;23986;24899;25948;38589;38973;40746;49466;58073;57409;53064;63993;69565;71416;5734;58281;69189;65179;62598;71426;73104;63705;57231;57344;51647;45952;53618;55018;60391;61269;66012;76286;87426;87759;10789;1333;15616;17707;19486;20019;19225;18748;16855;14928;12478;87887;65346;30622;-16527;-55306;-1438;-31281;-27115;-27366;-27488;-24986;-33104;-37686;-26239;-19284;-32222;-35502;-26069;-23578;-60619;40931;92875;10437;10392;12388;11489;70483;16457;39065;57888;-31535;-1807
1;-13549;-3849;-44384;-39748;-30105;-19491;-15829;-12271;-52001;-33491;-25225;-35887;-3825;-28241;-41381;-44113;-40035;-37636;-43503;-52438;-47701;-45419;-48772;-62784;-54267;-58766;-73232;-78856;-81229;-8457;-93806;-89008;-95566;-97395;-9622;-10245;-93743;-85604;-8461;-80881;-67424;-6182;-54621;-44448;-30532;-2085;-10338;-30864;25521;17;81923;60776;-22397;11772;75926;30857;47192;11705;13914;16832;19736;26991;19997;24362;37537;46672;30635;40179;47648;51871;61825;61419;56944;49338;58837;58091;60378;60067;69426;62472;4784;51199;46433;36678;4174;35387;26373;25042;27807;39375;41947;34498;35333;44175;45122;65872;81544;90717;95832;13022;15905;17712;18341;17996;18149;1677;15187;12657;10763;71377;31427;-76516;-21547;-25377;-32897;-3141;-30118;-34583;-25531;-21342;-18539;-19363;-33057;-33958;-26537;-20652;-33039;-16662;14611;81722;119;10295;13238;16153;15377;11861;1089;14041;15026;13092
1;-66235;-21459;-33155;-39251;-38705;-32376;-21634;-16049;-14912;-78662;-5277;-54934;-52418;-568;-57464;-55824;-56351;-63522;-58722;-59212;-62897;-5719;-65162;-57272;-65007;-73675;-6975;-72708;-76925;-85227;-8165;-83936;-8102;-89711;-93364;-83877;-97751;-92806;-90429;-859;-76658;-70346;-58584;-57898;-46555;-41569;-37188;-25353;-239;-2666;-16678;-56335;-13865;-84614;-14821;-88104;-22357;44158;-21438;67755;86442;17166;17369;20877;23015;16336;28554;35124;37798;47894;47169;50453;49397;47906;44003;49112;5415;41612;58158;45459;50645;51967;4669;48609;46274;48376;46959;39726;33957;35729;39251;43688;41791;38825;37069;41839;56292;84652;96283;10968;12987;14202;16365;19148;191;1871;17266;15665;13974;12398;89475;65639;25429;46821;65016;-39963;12406;-29526;-73031;-16405;74766;-13776;40671;10152;38508;62082;46847;95987;20945;2947;76136;1011;10152;11457;14424;13788;13427;14266;21133;95189
1;-13104;-33266;-39956;-44446;-39459;-32484;-20915;-13802;-11471;-51737;-76296;-23551;-15211;-64143;-95334;-15319;-10052;-12555;-3774;-58297;-65427;-80173;-10263;-7538;-13648;-18407;-1586;-86889;-73389;-15491;-15919;-38754;-23701;-21836;-18044;-25279;-20625;-30697;-21902;-10545;-15832;-11314;-10798;-52887;13059;57063;14776;14141;75037;15353;20303;11373;9846;13496;63235;6499;69523;83916;81136;15922;12228;56512;12871;1092;91063;11208;16111;15785;12265;13421;3264;2451;28325;28552;41763;51318;45193;42331;4105;43992;36717;41336;5385;46394;41494;42548;43918;31622;26707;21932;35425;53155;60631;7522;83194;90788;10868;139;1708;19605;20148;19957;18818;16349;14905;13314;11018;8232;53458;96804;-21227;-29582;-42123;-33783;-30714;-26667;-32591;-2542;-28885;-36536;-28911;-30193;-32104;-26032;-2586;-30578;-45765;27578;80836;90094;89969;84801;65357;43234;90161;15872;79606;77778;-1417;-33556
1;-21363;-43293;-40814;-42562;-38981;-33004;-17951;-12051;-10578;-38062;-10616;-10654;-21655;-1179;-10094;-14369;-18231;-14058;-30603;-14581;-19354;-18519;-18181;-26627;-15502;-22201;-34444;-30204;-26248;-2725;-39942;-38426;-36712;-39785;-37534;-3721;-41056;-39808;-40953;-35783;-24993;-1599;-38936;-44883;81803;10835;15335;16197;20178;17571;19319;13268;70945;14988;14678;17507;109;16332;20083;13792;26053;15515;22582;23203;2715;3004;2598;34601;37151;29198;48596;44567;49646;49402;47201;51723;49021;52868;4628;55619;57188;39832;4881;44626;34903;37629;35098;38295;36489;28971;41205;24737;37401;35961;60679;82067;97592;10799;12788;14886;16455;18756;1805;17492;16777;15377;12836;10577;88058;54594;15442;-2964;-33767;-3149;-32509;-27903;-35733;-41;-44151;-45929;-39801;-36985;-38416;-38268;-3031;-29598;-25866;-14027;-66661;43849;81198;86374;10158;89484;70056;55532;52539;73567;51722;-21706
1;24554;-22457;-38133;-41971;-41098;-35163;-23267;-1852;-15432;-81872;-4293;-3753;-3608;-39891;-44844;-33964;-34651;-38043;-40745;-4074;-48988;-43045;-4555;-5557;-50337;-52381;-61465;-50128;-43875;-46253;-57049;-75627;-7524;-7842;-82588;-75209;-71277;-72034;-65947;-69684;-5757;-59954;-50397;-40766;-28913;-18866;-75616;-2411;-12374;-10513;49272;88849;52075;17223;19884;15161;11785;10911;19322;21396;26419;26589;28865;22904;16254;34954;4934;61628;58884;4786;58073;66471;63268;66317;79117;67063;65828;62863;58951;6411;62163;59914;46157;44981;50835;46482;40008;36333;45455;46734;4739;42089;34892;32509;42675;4528;40922;62127;80679;11551;13066;13432;14146;16039;16749;15623;16794;13823;13218;96088;67722;49994;28397;-14278;-20495;-80606;-7136;-157;-34839;-22772;-38444;-16868;-24286;-63322;-11171;-14957;-12331;-68069;18213;95118;16258;15921;15858;16265;89709;10777;93401;62961;36792;-18422
1;-83429;-24413;-34137;-40633;-42733;-395;-32289;-21703;-16793;-13767;-78387;-45933;-39952;-51584;-42677;-26775;-26901;-21828;-25298;-24203;-18761;-27585;-17191;-13852;-16254;-2049;-23288;-14458;-1974;-14823;-10908;-71567;-18566;-19671;-14108;-19392;-17777;-24842;-13833;-10424;-57524;-18078;-18376;11033;12795;10898;26004;25015;19985;30304;35489;2784;25478;24531;32269;225;12406;15536;1367;2798;27473;253;25814;18528;25431;36761;29585;30495;31037;313;35174;31553;37569;4311;44488;44237;47765;48252;50093;39241;54542;58115;58076;58806;55414;48773;51101;51532;44816;43052;36561;50509;60453;64404;80662;83469;96567;11717;14038;1587;17738;18145;17313;16253;14543;12375;11018;88593;70337;35232;-16361;-20051;-22976;-19345;-26306;-40185;-34334;-31891;-3386;-29465;-28113;-2908;-30033;-35258;-28819;-20542;-20613;10303;65541;89328;87956;85316;82664;63011;21151;69516;47513;4114;-10483;-27549
1;1171;42398;-21511;-32246;-41783;-41099;-29059;-22344;-17185;-69327;-41928;-37505;-38105;-37471;-47354;-34015;-39809;-4951;-51759;-49656;-38848;-44836;-48086;-58085;-61662;-59549;-69062;-70617;-82341;-65044;-81156;-82002;-96531;-10348;-93226;-10313;-10049;-98527;-84144;-84071;-84179;-61298;-4058;-39698;-30856;-18024;-10576;-54499;31703;-54692;18231;12708;15045;14721;20867;33666;23376;16245;26679;36894;33971;45852;36138;44283;50014;53746;65822;73798;70638;75291;79939;75136;71879;82262;86743;82581;67755;83164;76414;62163;58727;51552;61977;54804;41528;36929;39024;44909;40406;3349;23853;50597;37156;3037;39842;36421;29737;21922;22627;28486;28495;51373;63946;10282;12221;14264;14967;18859;22209;21877;20954;1971;16614;13358;88887;53409;-36783;-39606;-48299;-43351;-40576;-46576;-39894;-47097;-5609;-49498;-47022;-43675;-4533;-44515;-31065;-25208;16018;83607;8195;11939;12625;62598;-20005;43491
1;-97555;-28585;-41158;-44423;-35036;-2297;-16306;-13188;-41219;-34015;-34869;-224;-28837;-30332;-12123;-37508;-30304;-29233;-45339;-35358;-40079;-29361;-32333;-37948;-52066;-53248;-46946;-3249;-54297;-93502;-76705;-69917;-92705;-89327;-87585;-93966;-10438;-97608;-10266;-97624;-84007;-70346;-69577;-45085;-46237;-52023;-30333;-15877;-62158;-41013;10977;18378;49817;-28877;40114;11316;10101;12936;2731;25523;20206;15072;22176;37793;40581;36882;29252;49597;29959;42821;54648;44166;60957;63467;63482;55932;65033;589;57415;66221;62185;61827;72653;65717;54339;58437;588;46283;47661;5671;39229;31756;36116;35787;52781;64147;80877;96423;10822;13375;17363;175;20093;19201;19269;18954;17183;15461;11608;10358;55873;16033;-10414;-1718;-19368;-48894;-91455;-1307;-14458;-18125;-14086;-18952;-21583;-16762;10496;-9495;-64693;3118;86934;13226;10658;91554;59731;32195;43166;32498;55607;71342;-37151;-25624
1;-85346;-37171;-46349;-46195;-39414;-27574;-17675;-15433;-60388;-4518;-27752;-12059;-1612;-91341;-20213;-21921;-1591;-13424;-17992;-27015;-26368;-3907;-30693;-40723;-44562;-48342;-5768;-5645;-6267;-67078;-89334;-81388;-82563;-91295;-88306;-10006;-89938;-88435;-78253;-70483;-64551;-50715;-45199;-33713;-2031;-20803;-86074;-2646;40662;50188;70972;20817;19537;20431;95227;20335;14262;26989;29873;20365;32931;27064;34956;38761;4288;44587;46352;5331;50622;62147;54454;5978;61745;5975;70831;61125;55686;57052;53971;55832;59772;47599;4294;39689;46651;49888;37731;38266;39255;39411;4545;34659;30218;33999;42367;34842;44712;56034;75717;97933;1054;10931;13462;14183;16041;13932;11839;94193;74903;74241;59471;48761;96101;-16118;-22443;-19113;-31832;-1601;-18009;-26584;-22024;-1291;-21936;-20475;-24123;-17515;-75332;-1886;-39418;28019;86702;94119;98006;12571;12576;12063;12406;15532;18897;-67466
1;-54706;-30961;-42692;-43475;-41117;-37572;-27922;-14906;-11758;-88938;-27173;-15978;-18138;-22857;-1448;-11528;-21693;-18348;-17718;-17111;-21129;-28417;-30888;-22872;-24112;-33756;-33228;-39849;-33068;-41312;-3691;-44036;-48345;-57588;-54486;-56733;-57649;-57399;-59538;-5654;-56059;-44069;-37524;-30595;-17466;-21669;-12755;-63102;-87141;-94424;-22926;30597;-16225;-70446;83668;62813;85109;98864;-27492;65066;12557;9848;11732;13623;68903;12554;25892;21902;21912;40747;27672;41058;35247;37271;48106;35041;4059;36467;47247;48517;33602;52401;44112;39951;27607;30853;36408;31818;32216;32674;36703;3603;40954;40545;49481;50981;78099;9758;10767;1106;13415;15847;17806;1701;16471;15876;14777;1284;1127;90427;55224;21282;-10052;-67164;-6532;-11806;-1657;-20371;-12527;-13285;-19977;-54371;-15869;55195;23764;39263;88916;37197;2054;74339;11062;11501;13701;13718;12276;87881;75889;82874;6717;-15116
1;29022;-24447;-38533;-4154;-38356;-33774;-21111;-14404;-13884;-6431;-18756;-30003;-26654;-31685;-35874;-24601;-24788;-26101;-24804;-28241;-29946;-35872;-40063;-43641;-41403;-63091;-55478;-56526;-54905;-57262;-75938;-78633;-79527;-87786;-86031;-99093;-847;-85681;-82149;-75026;-76559;-73633;-74101;-5093;-49844;-47137;-25059;-1815;-16552;-10387;-38857;-29437;-40828;16826;23609;-34828;17302;90031;92191;1505;1111;10295;12969;23699;24558;23386;29686;36081;40022;47235;40745;47088;50543;61806;63428;54875;54665;55946;53333;44057;48004;48722;44725;40529;43363;44763;36451;4604;30202;23387;24838;29141;29934;38337;34823;49856;67242;77447;94265;11561;1273;14055;17788;1835;17092;17791;16199;14442;11708;1054;66606;28243;-82149;-20953;-3525;-32461;-22974;-20797;-2382;-28073;-22898;-2537;-30067;-29515;-24772;-29076;-18299;-21526;59841;52761;1153;12156;14126;16182;17186;13414;10891;13272;18242;2316
1;-93819;-32281;-40936;-46912;-43075;-28684;-2017;-17945;-10013;-3315;-3689;-37149;-26722;-34883;-27265;-28594;-36082;-33095;-24494;-35353;-35876;-37146;-39793;-38539;-39365;-46173;-47613;-51258;-57643;-60663;-68608;-71807;-75013;-74465;-80114;-78468;-75705;-78962;-6856;-55338;-5268;-49102;-34935;-20592;-14096;-14461;-96524;-60692;-65066;-33337;-24794;29909;74424;94616;61932;16684;13297;18368;18206;15931;30866;29044;38189;3426;38083;44145;49408;53982;50057;56264;60228;61636;5801;51114;54961;56592;47865;51167;55932;50752;38172;34089;48873;42468;43495;39309;40783;40825;30385;37948;27588;21967;20866;22257;23522;38664;30604;2654;60316;92372;1175;13396;13378;16348;18948;17418;18486;18027;15095;13283;11151;83349;52553;16991;-81892;-6054;-7411;-11508;-22904;-14986;-11336;-71893;-64948;-97471;-84536;-76075;-51724;-85962;-22629;11075;66191;12701;12952;98116;79667;47082;38559;70808;13068;-85999
1;19892;14739;-57755;-2295;-367;-44284;-36062;-2246;-16217;-14596;-35177;51165;-10121;-23656;37977;-38361;-12214;-69273;-18514;-23811;-1338;-25295;-40054;-33036;-29281;-29761;-53714;-48101;-57985;-63499;-7201;-76432;-80837;-82383;-84698;-1008;-10709;-10281;-10806;-10253;-10875;-10236;-80524;-70494;-6332;-64794;-433;-42701;-21531;-15736;-883;-97124;49816;7015;44833;17301;-97056;-73167;97187;39991;12851;20229;24533;13797;15034;95819;26393;14663;25116;3466;37027;40713;36417;49609;39833;45783;55584;41038;47528;5572;46704;46166;41204;38593;4762;49518;31204;39934;19532;24826;15957;15231;20845;2834;19072;144;16399;52194;15946;11506;52546;81497;10343;11618;12406;16186;2036;21472;20276;17632;16229;14897;1085;63419;17909;-32534;-47497;-35509;-46355;-35901;-5193;-44059;-45895;-44862;-47275;-39462;-48713;-50124;-45335;-31717;-23306;62123;84086;11114;1925;20232;20688;10292;12214;13846
1;-85612;-3742;-46465;-48596;-41864;-3361;-2229;-15704;-90805;22593;69195;8723;78972;74077;67537;58481;58552;30296;18712;15879;28255;31291;33858;48727;44402;45483;45935;50774;51727;46243;41778;32291;27153;19748;48513;-1621;-75754;-19198;-28245;-22478;-2439;-27932;-31037;-282;-27422;-23913;-18123;-19552;-15686;-12423;-17321;-12307;-17279;-18537;-17455;-26206;-21477;-23085;-20262;-31243;-28414;-25378;-21877;-25498;-2862;-18178;-24309;-2574;-2311;-1865;-21864;-20767;-18532;-18296;-1739;-20908;-14823;-16901;-1326;-1305;-17343;-92383;-10412;-38802;-7507;-92119;-95652;-24086;-51695;-34034;-30402;46254;21317;23471;13871;45675;1136;10612;70168;13745;12273;1467;76324;11111;19292;19361;319;4922;80861;92185;12041;15161;1808;17691;17183;1447;1251;98674;50858;21314;29338;-6368;41929;95895;14079;15552;24302;95693;11384;99252;14736;55597;10668;11811;13748;12911;11545;1453;14936;-12808
1;-83863;-23554;-3371;-42618;-39092;-3295;-24695;-17884;-15247;-92662;-5548;-48673;-54846;-52839;-5798;-53954;-35576;-54044;-55267;-57761;-50119;-57945;-53768;-5173;-53787;-57958;-63505;-67017;-6728;-7589;-83733;-8351;-83474;-82627;-87022;-87155;-91838;-89718;-85055;-74536;-68822;-60773;-51077;-38936;-38464;-31969;-97668;-89625;-12563;-61661;34299;-87208;26028;13188;34202;15229;13854;11286;17453;16511;1292;12952;71169;20245;1758;2469;35171;32205;43436;33666;49245;53312;60338;67339;58148;59858;63857;60103;71152;57292;53997;62976;64389;63939;56345;46169;48036;53078;63714;53574;51225;50206;49609;49046;4707;55495;70857;90349;9248;97993;12079;14721;16808;1747;16754;15716;1547;14748;12429;96754;80062;52556;20376;-2259;-79359;25951;-28005;-1806;-26491;-353;-53698;-16048;-14419;11462;-19241;-19302;-87506;17619;21221;63749;10277;10161;13497;17318;17388;12177;84386;82067;76495;-50695
1;-15503;-36947;-42378;-43624;-36626;-29571;-17962;-14874;-11935;-6348;-51293;-51277;-54709;-49997;-45513;-54661;-47715;-4522;-46512;-51332;-52721;-49558;-46929;-57446;-54029;-58448;-61102;-57678;-72075;-64835;-72249;-76268;-75594;-75634;-70302;-75977;-69981;-71576;-69489;-63206;-56567;-52628;-43617;-39415;-28274;-24164;-18303;-96086;-66425;-52906;-88519;-55401;-57044;-32755;-20602;53996;-10524;69768;74885;28142;64943;1253;15691;10415;12934;20088;21343;23824;19601;28687;33626;32089;34707;36759;4278;45046;39363;39509;42204;44843;45412;47211;44519;36142;40967;4384;37275;38618;40356;39489;44605;38711;42613;50955;53309;694;81938;10082;10383;11549;13292;14305;16487;15071;15463;15428;13622;12404;10993;91077;67087;40645;29945;23923;21868;1701;15948;17953;21821;2407;22583;19358;26549;29419;24109;27335;32654;43647;66786;10537;11271;10726;11587;11259;11603;11101;12539;1295;93949;-10376
1;12935;-46901;-22505;-39588;-45173;-38288;-27595;-17677;-15702;-99448;-21707;-12848;-16231;-16377;-22618;-14967;-14161;-26493;-20386;-24873;-33696;-31084;-35918;-32351;-45328;-50135;-46727;-57799;-57336;-62307;-72501;-73482;-77389;-79813;-86983;-86733;-95434;-84969;-80116;-79131;-7853;-67463;-55593;-57373;-44552;-24248;-12254;-21005;-22931;-13928;-80136;-13161;-1449;-84641;-32835;-52944;14745;85266;38572;66889;62886;10418;49058;47779;44633;52585;23649;23351;26151;41632;40595;43267;44934;54296;56274;45712;48627;58691;66933;56755;51016;44634;44782;46869;41456;37721;38654;3202;28548;26331;30615;32496;25276;18847;29553;35825;45161;71284;88449;11034;11441;12613;16601;18415;16833;16818;16218;14256;11523;95415;71189;4057;21135;-16669;-8883;-21779;-35839;-33174;-23581;-26185;-31119;-32962;-24676;-20314;-21466;-21358;-19829;-89589;21031;944;14503;16691;21182;23647;2049;11157;64214;75832;34184;-14595
1;46862;-10322;-30844;-42104;-37338;-27338;-19351;-178;-12543;-60861;-4877;-51409;-56499;-52826;-55267;-60834;-57759;-50861;-57883;-5625;-61108;-72003;-58545;-68144;-71395;-6959;-76846;-76144;-85881;-90426;-99774;-10841;-11012;-11573;-1124;-12415;-12168;-11041;-11182;-10717;-10644;-91523;-71263;-69414;-5543;-52026;-38394;-23014;-19845;-77463;-66827;16739;22234;39408;-69706;61519;66736;35183;11051;124;22197;24356;19397;27366;27725;38553;34457;35758;4289;47152;53269;56643;60935;62927;57306;61066;67362;67033;61068;59429;60733;56147;58264;52675;56784;52555;47199;56546;54472;51798;55273;46051;48717;44729;43321;52051;58206;73839;85222;97364;11792;12689;15062;17328;18753;17542;16523;14909;13027;11101;8467;58805;28827;31826;-3956;-96875;-11589;-14664;-14131;-93607;-20849;-19477;-21354;-15077;-18973;-15433;-97528;-45676;19142;33643;86463;78191;62398;10097;12843;14486;1393;16216;22386;17673
1;-28454;-25664;-38859;-47138;-45508;-34144;-20074;-15956;-12025;-36269;-22926;-21309;-26496;-18383;-17009;-16543;-22499;-17132;-27746;-16475;-28496;-26609;-28777;-31475;-37692;-4406;-48118;-56648;-45259;-52994;-57558;-6439;-71367;-6411;-61983;-54576;-68193;-69274;-66548;-70785;-56185;-43403;-50433;-38931;-27589;-24552;-23455;-1052;-5372;12579;18787;16788;69385;1183;10653;13999;15596;16031;23628;27852;32879;22727;17968;21901;29109;32465;33275;42788;37961;35725;52799;51915;5415;60764;63081;59538;66885;70933;6068;63995;54584;61979;57919;5913;5834;43439;38431;40971;4283;41861;37496;40183;36756;41585;30635;34359;34868;55868;58297;78312;96368;10863;14081;17436;19727;20444;19788;17845;1576;13355;97622;59076;13005;-14872;-26858;-23821;-30282;-33041;-27879;-29411;-30488;-17248;-23314;-33191;-22243;-20161;-15398;-15185;11384;49705;12166;13621;11461;10319;68708;15012;-20308;19634;64005;-11929
1;-73779;-32845;-39948;-41619;-39818;-36489;-25301;-12987;-11003;-71672;-18991;-26125;-24918;-29495;-29908;-23557;-26742;-27305;-28672;-28359;-21553;-35145;-32821;-34319;-28766;-44787;-3219;-34105;-46735;-44299;-44785;-48238;-51769;-64739;-55244;-49177;-5242;-55049;-56691;-40063;-492;-43648;-3943;-41032;-20731;-23171;-55086;-48184;-94425;12341;28079;14619;21488;47293;11814;11114;75969;55133;28275;41719;74037;10718;15363;24994;27703;21865;21855;28703;31699;43498;34077;37438;39467;35343;54039;42211;50421;51203;42904;52799;43555;43773;51322;48293;45306;32046;3114;34681;32081;38556;31817;353;36508;37367;56861;62367;82655;10713;11573;13152;14855;18053;1896;18957;17946;15813;1492;12704;93104;78239;39003;68023;-113;-14781;-18441;-28228;-12884;-1507;-17188;-11512;-10942;-13159;-20916;-15561;-92204;-11882;-89538;68607;22211;58947;96485;10681;12632;11562;10789;91117;87496;12987;48399;-22483
1;-21155;-39015;-40449;-40543;-30885;-22583;-18399;-14544;-77287;-71488;-64582;-63262;-66248;-56545;-58732;-6234;-60536;-5591;-56135;-62903;-60002;-6208;-68769;-71099;-68064;-70943;-62316;-75894;-75487;-78929;-83925;-82979;-84456;-87388;-84541;-78799;-83232;-79217;-66322;-63196;-60016;-55717;-44489;-39741;-25932;-24825;-18356;-13041;-17157;47104;-94113;-59783;57592;2023;58378;83744;10636;17609;13817;13044;21776;1868;2471;28437;32638;41617;32047;48147;48877;48533;60052;56467;59473;59728;55026;62081;60218;5939;55724;55071;52219;48159;49264;49965;47019;51486;52777;45734;37772;41988;366;3879;37118;39062;38957;35334;43913;42465;4648;82028;97673;12513;13389;15247;17085;1922;19086;1813;17559;15711;13269;10465;78788;32562;11856;-42745;-13823;-402;-1321;-71779;-29147;3285;-15885;15728;21412;10527;-12621;10673;71543;23436;54964;10981;15365;13545;13078;82292;56821;29432;94766;10207
